Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
709,Nicolò Savona,ITA,DF,Juventus,22,7,5,426,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,8,11,12,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
710,Kyriakos Savvidis,GRE,MF,Slovan Bratislava,29,8,7,601,6.7,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,4,17,1,0.00,0.15,0.15,0.00,0.15,0.00,0.11,0.11,0.00,0.11
711,Liam Scales,IRL,DF,Celtic,26,6,4,371,4.1,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,2,15,0,0.24,0.00,0.24,0.24,0.24,0.04,0.00,0.04,0.04,0.04
712,Giorgio Scalvini,ITA,DF,Atalanta,21,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
713,Kjell Scherpen,NED,GK,Sturm Graz,25,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
714,Patrik Schick,CZE,FW,Leverkusen,29,8,4,408,4.5,1,0,1,1,0,0,1,0,2.1,2.1,0.2,2.4,6,3,23,0.22,0.00,0.22,0.22,0.22,0.47,0.05,0.52,0.47,0.52
715,Andreas Schjelderup,NOR,FW,Benfica,20,7,6,402,4.5,0,0,0,0,0,0,0,0,0.6,0.6,0.9,1.4,21,12,29,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.32,0.12,0.32
716,Alexander Schlager,AUT,GK,RB Salzburg,29,4,4,335,3.7,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.00,0.01,0.01,0.00,0.01
717,Nico Schlotterbeck,GER,DF,Dortmund,25,12,12,1080,12.0,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,17,89,5,0.00,0.08,0.08,0.00,0.08,0.04,0.03,0.07,0.04,0.07
718,Jeffrey Schlupp,GHA,DF,Celtic,32,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
719,Kasper Schmeichel,DEN,GK,Celtic,38,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
720,Konstantin Schopp,AUT,DF,Sturm Graz,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
721,Jerdy Schouten,NED,MF,PSV Eindhoven,28,7,7,566,6.3,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.3,3,37,5,0.16,0.00,0.16,0.16,0.16,0.02,0.02,0.04,0.02,0.04
722,Nicolas Seiwald,AUT,"MF,DF",RB Leipzig,24,7,4,406,4.5,0,1,1,0,0,0,0,0,0.0,0.0,1.3,1.3,1,18,3,0.00,0.22,0.22,0.00,0.22,0.00,0.29,0.30,0.00,0.30
723,Javier Serrano,ESP,MF,Atlético Madrid,22,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
724,Benjamin Šeško,SVN,FW,RB Leipzig,21,8,6,520,5.8,4,0,4,3,1,1,1,0,3.6,2.8,0.1,2.9,7,4,22,0.69,0.00,0.69,0.52,0.52,0.62,0.01,0.63,0.49,0.50
725,Adam Sevinsky,CZE,DF,Sparta Prague,20,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
726,Joaquin Seys,BEL,DF,Club Brugge,20,10,9,767,8.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,8,24,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
727,Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,25,5,3,283,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,3,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
728,Danylo Sikan,UKR,FW,Shakhtar,24,5,4,219,2.4,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,2,1,2,0.41,0.00,0.41,0.41,0.41,0.18,0.08,0.26,0.18,0.26
729,André Silva,POR,FW,RB Leipzig,29,4,1,86,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,3,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
730,António Silva,POR,DF,Benfica,21,9,8,725,8.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,4,14,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
731,Bernardo Silva,POR,"MF,FW",Manchester City,30,9,9,763,8.5,0,0,0,0,0,0,1,0,1.0,1.0,0.6,1.6,33,48,71,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
732,Caio Henrique Oliveira Silva,BRA,DF,Monaco,27,8,5,486,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,16,20,28,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20
733,Rui Silva,POR,GK,Sporting CP,31,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
734,Abdallah Sima,SEN,FW,Brest,23,9,6,508,5.6,3,0,3,3,0,0,1,0,2.5,2.5,0.6,3.1,13,5,34,0.53,0.00,0.53,0.53,0.53,0.44,0.11,0.55,0.44,0.55
735,Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,22,9,7,567,6.3,1,2,3,1,0,0,2,0,0.7,0.7,1.4,2.1,18,16,44,0.16,0.32,0.48,0.16,0.48,0.11,0.22,0.33,0.11,0.33
736,João Simões,POR,MF,Sporting CP,18,5,3,234,2.6,0,1,1,0,0,0,1,0,0.2,0.2,0.9,1.1,5,13,8,0.00,0.38,0.38,0.00,0.38,0.07,0.34,0.41,0.07,0.41
737,Xavi Simons,NED,MF,RB Leipzig,22,5,4,335,3.7,0,0,0,0,0,0,0,0,0.8,0.8,0.7,1.5,12,20,25,0.00,0.00,0.00,0.00,0.00,0.21,0.20,0.40,0.21,0.40
738,Jahmai Simpson-Pusey,ENG,DF,Manchester City,19,2,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
739,Wilfried Singo,CIV,DF,Monaco,24,6,6,507,5.6,2,1,3,2,0,0,2,1,0.5,0.5,0.5,1.1,8,24,8,0.36,0.18,0.53,0.36,0.53,0.09,0.10,0.19,0.09,0.19
740,Hugo Siquet,BEL,"DF,FW",Club Brugge,22,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
741,Michał Skóraś,POL,"MF,DF",Club Brugge,25,5,0,121,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,2,7,6,0.00,0.00,0.00,0.00,0.00,0.03,0.21,0.24,0.03,0.24
742,Łukasz Skorupski,POL,GK,Bologna,34,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
743,Andreas Skov Olsen,DEN,"FW,MF",Club Brugge,25,6,5,366,4.1,0,0,0,0,0,0,1,0,1.1,1.1,0.4,1.5,22,16,31,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38
744,Aymen Sliti,NED,FW,Feyenoord,19,1,1,62,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
745,Gijs Smal,NED,"DF,MF",Feyenoord,27,11,8,715,7.9,0,2,2,0,0,0,2,0,0.0,0.0,0.6,0.6,10,29,24,0.00,0.25,0.25,0.00,0.25,0.00,0.07,0.08,0.00,0.08
746,Rhodri Smith,SUI,DF,Young Boys,18,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
747,Markus Solbakken,NOR,MF,Sparta Prague,24,4,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
748,Jhon Solis,COL,MF,Girona,20,5,0,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
749,Yann Sommer,SUI,GK,Inter,36,13,13,1200,13.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
750,Uroš Spajić,SRB,DF,Red Star,32,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
751,Dario Špikić,CRO,"FW,MF",Dinamo Zagreb,26,5,2,186,2.1,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,5,5,11,0.48,0.00,0.48,0.48,0.48,0.07,0.05,0.12,0.07,0.12
752,Jerry St. Juste,NED,DF,Sporting CP,28,6,3,291,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
753,Josip Stanišić,CRO,DF,Bayern Munich,25,6,4,421,4.7,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,15,35,23,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21
754,Calvin Stengs,NED,"MF,FW",Feyenoord,26,3,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
755,Pascal Stenzel,GER,DF,Stuttgart,29,5,2,132,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,5,5,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.05
756,Taras Stepanenko,UKR,MF,Shakhtar,35,6,1,122,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
757,Artem Stepanov,UKR,FW,Leverkusen,17,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
758,Leonidas Stergiou,SUI,DF,Stuttgart,23,4,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
759,Raheem Sterling,ENG,FW,Arsenal,30,6,3,298,3.3,0,2,2,0,0,1,3,0,1.5,0.7,0.8,1.6,12,5,28,0.00,0.60,0.60,0.00,0.60,0.46,0.25,0.71,0.22,0.47
760,Angelo Stiller,GER,MF,Stuttgart,24,8,8,693,7.7,1,0,1,1,0,0,1,0,1.1,1.1,1.0,2.0,16,90,20,0.13,0.00,0.13,0.13,0.13,0.14,0.13,0.27,0.14,0.27
761,Luka Stojkovic,CRO,"MF,FW",Dinamo Zagreb,21,6,3,264,2.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,11,7,7,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.19,0.15,0.19
762,John Stones,ENG,"DF,MF",Manchester City,30,6,5,363,4.0,1,2,3,1,0,0,1,0,0.7,0.7,0.4,1.1,11,31,3,0.25,0.50,0.74,0.25,0.74,0.17,0.10,0.27,0.17,0.27
763,Dávid Strelec,SVK,FW,Slovan Bratislava,24,8,8,669,7.4,2,0,2,1,1,1,0,0,3.0,2.3,0.3,2.5,5,5,29,0.27,0.00,0.27,0.13,0.13,0.41,0.04,0.45,0.30,0.34
764,Cristhian Stuani,URU,FW,Girona,38,8,2,283,3.1,0,0,0,0,0,1,3,0,1.6,0.8,0.1,0.9,0,1,9,0.00,0.00,0.00,0.00,0.00,0.50,0.02,0.52,0.25,0.27
765,Martin Suchomel,CZE,"DF,MF",Sparta Prague,22,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
766,Petar Sucic,CRO,MF,Dinamo Zagreb,21,3,3,263,2.9,2,0,2,2,0,0,0,0,1.3,1.3,0.1,1.4,9,11,15,0.68,0.00,0.68,0.68,0.68,0.43,0.05,0.48,0.43,0.48
767,Heorhiy Sudakov,UKR,MF,Shakhtar,22,8,8,700,7.8,2,1,3,1,1,2,0,0,2.4,0.8,1.3,2.1,13,33,27,0.26,0.13,0.39,0.13,0.26,0.31,0.17,0.47,0.11,0.27
768,Niklas Süle,GER,DF,Dortmund,29,5,3,283,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,20,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
769,Daniel Svensson,SWE,DF,Dortmund,23,4,4,351,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,7,16,12,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13
770,Wojciech Szczęsny,POL,GK,Barcelona,35,8,8,750,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
771,Dominik Szoboszlai,HUN,MF,Liverpool,24,9,7,635,7.1,1,1,2,1,0,0,0,0,1.0,1.0,0.7,1.7,12,38,31,0.14,0.14,0.28,0.14,0.28,0.14,0.10,0.25,0.14,0.25
772,Július Szöke,SVK,MF,Slovan Bratislava,29,3,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
773,Asger Sørensen,DEN,DF,Sparta Prague,28,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
774,Alexander Sørloth,NOR,FW,Atlético Madrid,29,8,2,293,3.3,0,0,0,0,0,0,0,0,2.1,2.1,0.1,2.3,5,9,20,0.00,0.00,0.00,0.00,0.00,0.73,0.05,0.78,0.73,0.78
775,Jonathan Tah,GER,DF,Leverkusen,29,10,10,900,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,6,30,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
776,Dominik Takáč,SVK,GK,Slovan Bratislava,26,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
777,Chemsdine Talbi,BEL,FW,Club Brugge,20,11,7,548,6.1,2,1,3,2,0,0,0,0,1.1,1.1,0.5,1.6,11,10,33,0.33,0.16,0.49,0.33,0.49,0.18,0.09,0.26,0.18,0.26
778,Edmond Tapsoba,BFA,DF,Leverkusen,26,9,7,671,7.5,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,7,40,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
779,Mehdi Taremi,IRN,FW,Inter,32,12,7,714,7.9,1,3,4,0,1,1,0,0,1.9,1.1,1.8,2.9,11,23,27,0.13,0.38,0.50,0.00,0.38,0.25,0.23,0.48,0.15,0.38
780,Greg Taylor,SCO,DF,Celtic,27,8,8,572,6.4,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,8,25,26,0.00,0.16,0.16,0.00,0.16,0.01,0.07,0.08,0.01,0.08
781,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,25,11,10,797,8.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,5,48,2,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
782,Mathys Tel,FRA,"MF,FW",Bayern Munich,20,3,1,92,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,7,5,16,0.00,0.00,0.00,0.00,0.00,0.57,0.23,0.80,0.57,0.80
783,Nathan Tella,NGA,"FW,MF",Leverkusen,25,7,4,328,3.6,1,0,1,1,0,0,1,0,1.2,1.2,0.5,1.7,13,8,34,0.27,0.00,0.27,0.27,0.27,0.34,0.13,0.47,0.34,0.47
784,Marc-André ter Stegen,GER,GK,Barcelona,33,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
785,Filippo Terracciano,ITA,"DF,MF",Milan,22,2,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
786,Martin Terrier,FRA,MF,Leverkusen,28,4,1,105,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,3,0.00,0.86,0.86,0.00,0.86,0.00,0.15,0.15,0.00,0.15
787,Aleksa Terzić,SRB,DF,RB Salzburg,25,6,5,400,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,11,13,27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
788,Jordan Teze,NED,"MF,DF",Monaco,25,3,0,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
789,Kévin Théophile-Catherine,FRA,DF,Dinamo Zagreb,35,7,7,630,7.0,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.2,1,5,1,0.00,0.14,0.14,0.00,0.14,0.02,0.00,0.02,0.02,0.02
790,Malick Thiaw,GER,DF,Milan,23,5,4,337,3.7,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.3,4,29,0,0.27,0.27,0.53,0.27,0.53,0.17,0.17,0.33,0.17,0.33
791,Khéphren Thuram,FRA,MF,Juventus,24,9,5,485,5.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,10,19,7,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
792,Marcus Thuram,FRA,FW,Inter,27,13,10,859,9.5,4,1,5,4,0,0,1,0,3.1,3.1,1.2,4.4,26,12,47,0.42,0.10,0.52,0.42,0.52,0.34,0.13,0.47,0.34,0.47
793,Cheikh Tidiane Niasse,SEN,"MF,DF",Young Boys,25,5,4,341,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.1,6,15,2,0.00,0.26,0.26,0.00,0.26,0.02,0.01,0.03,0.02,0.03
794,Youri Tielemans,BEL,MF,Aston Villa,28,12,12,1041,11.6,2,3,5,2,0,0,1,0,0.8,0.8,1.9,2.7,8,69,19,0.17,0.26,0.43,0.17,0.43,0.07,0.17,0.24,0.07,0.24
795,Kieran Tierney,SCO,"FW,DF",Arsenal,27,5,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,7,7,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
796,Guus Til,NED,"MF,FW",PSV Eindhoven,27,12,8,769,8.5,0,2,2,0,0,0,0,0,1.9,1.9,1.3,3.2,8,23,51,0.00,0.23,0.23,0.00,0.23,0.24,0.15,0.39,0.24,0.39
797,Malik Tillman,USA,"MF,FW",PSV Eindhoven,22,6,6,533,5.9,3,2,5,3,0,0,3,0,0.5,0.5,1.4,1.9,8,33,31,0.51,0.34,0.84,0.51,0.84,0.09,0.24,0.32,0.09,0.32
798,Jurriën Timber,NED,DF,Arsenal,23,13,10,848,9.4,1,1,2,1,0,0,2,0,0.6,0.6,1.4,2.0,13,47,18,0.11,0.11,0.21,0.11,0.21,0.07,0.15,0.21,0.07,0.21
799,Quinten Timber,NED,MF,Feyenoord,23,7,7,595,6.6,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.5,9,18,16,0.00,0.15,0.15,0.00,0.15,0.04,0.03,0.07,0.04,0.07
800,Vinicius Tobias,BRA,DF,Shakhtar,21,3,2,210,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,4,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
801,Marko Tolić,CRO,MF,Slovan Bratislava,28,7,5,458,5.1,1,1,2,1,0,0,4,1,0.3,0.3,0.7,1.0,10,27,20,0.20,0.20,0.39,0.20,0.39,0.05,0.14,0.19,0.05,0.19
802,Rafael Tolói,ITA,DF,Atalanta,34,4,2,212,2.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00
803,Fikayo Tomori,ENG,DF,Milan,27,7,6,564,6.3,0,1,1,0,0,0,3,0,0.1,0.1,0.1,0.2,5,43,1,0.00,0.16,0.16,0.00,0.16,0.02,0.02,0.04,0.02,0.04
804,Pablo Torre,ESP,"FW,MF",Barcelona,22,2,0,21,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,2,2,0.00,0.00,0.00,0.00,0.00,1.74,0.00,1.74,1.74,1.74
805,Raúl Torrente,ESP,DF,Dinamo Zagreb,23,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
806,Ferrán Torres,ESP,FW,Barcelona,25,11,3,426,4.7,3,1,4,3,0,0,1,0,3.1,3.1,0.5,3.6,2,8,31,0.63,0.21,0.85,0.63,0.85,0.64,0.11,0.75,0.64,0.75
807,Pau Torres,ESP,DF,Aston Villa,28,9,7,680,7.6,0,2,2,0,0,0,1,0,0.6,0.6,0.0,0.6,7,23,1,0.00,0.26,0.26,0.00,0.26,0.08,0.00,0.08,0.08,0.08
808,Lorenzo Torriani,ITA,GK,Milan,20,1,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
809,Ousmane Toure,FRA,DF,Lille,20,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
810,Gernot Trauner,AUT,DF,Feyenoord,33,9,7,659,7.3,1,1,2,1,0,0,2,0,0.4,0.4,0.5,0.8,4,36,0,0.14,0.14,0.27,0.14,0.27,0.05,0.06,0.11,0.05,0.11
811,Francisco Trincão,POR,"MF,FW",Sporting CP,25,9,9,787,8.7,0,1,1,0,0,0,1,0,1.0,1.0,0.9,1.9,25,28,35,0.00,0.11,0.11,0.00,0.11,0.11,0.10,0.22,0.11,0.22
812,Leandro Trossard,BEL,FW,Arsenal,30,14,6,668,7.4,2,2,4,2,0,1,1,0,2.7,1.9,0.7,2.6,18,32,45,0.27,0.27,0.54,0.27,0.54,0.37,0.09,0.45,0.26,0.35
813,Anatolii Trubin,UKR,GK,Benfica,23,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
814,Auston Trusty,USA,DF,Celtic,26,10,9,816,9.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,35,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
815,Kostas Tsimikas,GRE,DF,Liverpool,29,6,5,443,4.9,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.2,3,23,15,0.00,0.20,0.20,0.00,0.20,0.05,0.20,0.25,0.05,0.25
816,Viktor Tsyhankov,UKR,FW,Girona,27,5,5,325,3.6,0,0,0,0,0,0,0,0,0.8,0.8,0.7,1.4,10,9,21,0.00,0.00,0.00,0.00,0.00,0.21,0.19,0.40,0.21,0.40
817,Indrit Tuci,ALB,FW,Sparta Prague,24,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
818,Christos Tzolis,GRE,"FW,MF",Club Brugge,23,12,12,932,10.4,1,2,3,1,0,0,2,0,2.1,2.1,2.5,4.7,37,36,70,0.10,0.19,0.29,0.10,0.29,0.21,0.24,0.45,0.21,0.45
819,Ayase Ueda,JPN,FW,Feyenoord,26,8,4,384,4.3,2,0,2,2,0,1,0,0,1.7,1.0,0.0,1.0,4,3,14,0.47,0.00,0.47,0.47,0.47,0.41,0.00,0.41,0.22,0.22
820,Filip Ugrinic,SUI,MF,Young Boys,26,7,7,597,6.6,0,1,1,0,0,0,3,0,0.2,0.2,1.1,1.3,7,20,10,0.00,0.15,0.15,0.00,0.15,0.03,0.16,0.19,0.03,0.19
821,Sven Ulreich,GER,GK,Bayern Munich,36,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
822,Deniz Undav,GER,"FW,MF",Stuttgart,28,6,6,420,4.7,1,1,2,1,0,0,1,0,1.8,1.8,1.5,3.3,9,13,38,0.21,0.21,0.43,0.21,0.43,0.38,0.32,0.70,0.38,0.70
823,Dayot Upamecano,FRA,DF,Bayern Munich,26,11,11,990,11.0,0,0,0,0,0,0,1,0,0.9,0.9,0.4,1.3,8,64,1,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.11,0.08,0.11
824,Kacper Urbanski,POL,"MF,FW",Bologna,20,4,3,211,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,10,13,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
825,Jonas Urbig,GER,GK,Bayern Munich,21,4,3,303,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
826,Josha Vagnoman,GER,"DF,FW",Stuttgart,24,7,7,540,6.0,1,1,2,1,0,0,0,0,0.8,0.8,0.4,1.2,5,16,27,0.17,0.17,0.33,0.17,0.33,0.13,0.06,0.19,0.13,0.19
827,Álex Valle,ESP,DF,Celtic,21,5,1,212,2.4,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,7,14,8,0.00,0.42,0.42,0.00,0.42,0.01,0.12,0.13,0.01,0.13
