Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2399,Benjamin Siegrist,SUI,GK,Genoa,Serie A,33.0,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2400,Vincent Sierro,SUI,MF,Toulouse,Ligue 1,29.0,1995,29,27,2402,26.7,5,1,6,3,2,2,4,0,4.2,2.7,3.6,6.3,15,147,27,0.19,0.04,0.22,0.11,0.15,0.16,0.14,0.29,0.10,0.24,Matches
2401,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,25.0,2000,16,14,1182,13.1,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,8,31,12,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
2402,Zain Silcott-Duberry,MSR,FW,Bournemouth,Premier League,19.0,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2403,Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,23.0,2002,21,8,801,8.9,2,0,2,2,0,0,2,0,0.5,0.5,0.7,1.1,11,29,34,0.22,0.00,0.22,0.22,0.22,0.05,0.07,0.13,0.05,0.13,Matches
2404,André Silva,POR,FW,Werder Bremen,Bundesliga,29.0,1995,7,4,375,4.2,1,0,1,0,1,2,1,0,2.6,1.0,0.4,1.4,6,10,28,0.24,0.00,0.24,0.00,0.00,0.62,0.09,0.71,0.24,0.33,Matches
2405,André Silva,POR,"FW,MF",RB Leipzig,Bundesliga,29.0,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,1.3,0.5,0.6,1.1,6,4,11,0.68,1.36,2.05,0.00,1.36,0.90,0.38,1.28,0.36,0.74,Matches
2406,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,30.0,1994,32,28,2580,28.7,4,4,8,4,0,0,7,0,3.9,3.9,4.5,8.4,99,126,198,0.14,0.14,0.28,0.14,0.28,0.14,0.16,0.29,0.14,0.29,Matches
2407,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,27.0,1997,27,21,1929,21.4,0,6,6,0,0,0,3,0,0.2,0.2,5.0,5.2,57,102,142,0.00,0.28,0.28,0.00,0.28,0.01,0.24,0.24,0.01,0.24,Matches
2408,Fábio Silva,POR,FW,Las Palmas,La Liga,22.0,2002,24,22,1866,20.7,10,3,13,8,2,3,7,0,8.8,6.4,2.0,8.4,30,26,119,0.48,0.14,0.63,0.39,0.53,0.42,0.10,0.52,0.31,0.41,Matches
2409,Jota Silva,POR,"FW,MF",Nott'ham Forest,Premier League,25.0,1999,30,5,846,9.4,3,1,4,3,0,0,5,0,2.1,2.1,2.9,5.0,21,18,59,0.32,0.11,0.43,0.32,0.43,0.22,0.31,0.53,0.22,0.53,Matches
2410,Eric da Silva Moreira,GER,"MF,DF",Nott'ham Forest,Premier League,19.0,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2411,Rui Silva,POR,GK,Betis,La Liga,31.0,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
2412,Marco Silvestri,ITA,GK,Empoli,Serie A,34.0,1991,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2413,Abdallah Sima,SEN,"FW,MF",Brest,Ligue 1,23.0,2001,27,14,1238,13.8,7,2,9,7,0,0,2,0,5.9,5.9,1.0,6.9,36,24,92,0.51,0.15,0.65,0.51,0.65,0.43,0.07,0.50,0.43,0.50,Matches
2414,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,25.0,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46,Matches
2415,Giovanni Simeone,ARG,FW,Napoli,Serie A,29.0,1995,30,1,419,4.7,1,1,2,1,0,0,1,0,2.6,2.6,0.8,3.4,11,7,30,0.21,0.21,0.43,0.21,0.43,0.56,0.17,0.73,0.56,0.73,Matches
2416,Giuliano Simeone,ARG,MF,Atlético Madrid,La Liga,22.0,2002,32,26,1897,21.1,2,6,8,2,0,0,4,0,2.2,2.2,5.2,7.4,69,48,187,0.09,0.28,0.38,0.09,0.38,0.10,0.25,0.35,0.10,0.35,Matches
2417,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,29.0,1995,32,31,2609,29.0,8,10,18,4,4,4,2,0,5.8,2.7,6.7,9.4,147,59,222,0.28,0.34,0.62,0.14,0.48,0.20,0.23,0.43,0.09,0.32,Matches
2418,Unai Simón,ESP,GK,Athletic Club,La Liga,27.0,1997,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2419,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,22.0,2003,25,25,2150,23.9,10,6,16,10,0,0,5,0,5.1,5.1,6.3,11.4,85,140,185,0.42,0.25,0.67,0.42,0.67,0.21,0.26,0.48,0.21,0.48,Matches
2420,Jahmai Simpson-Pusey,ENG,DF,Manchester City,Premier League,19.0,2005,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2421,Danel Sinani,LUX,"FW,MF",St. Pauli,Bundesliga,28.0,1997,26,14,1250,13.9,2,2,4,2,0,0,3,0,1.7,1.7,3.0,4.6,16,60,64,0.14,0.14,0.29,0.14,0.29,0.12,0.21,0.33,0.12,0.33,Matches
2422,Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,25.0,1999,34,25,2299,25.5,5,8,13,4,1,1,5,0,6.5,5.7,5.5,11.3,53,62,193,0.20,0.31,0.51,0.16,0.47,0.25,0.22,0.47,0.22,0.44,Matches
2423,Wilfried Singo,CIV,DF,Monaco,Ligue 1,24.0,2000,27,23,2096,23.3,1,2,3,1,0,0,4,0,1.9,1.9,1.5,3.4,35,118,27,0.04,0.09,0.13,0.04,0.13,0.08,0.06,0.14,0.08,0.14,Matches
2424,Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,25.0,1999,12,1,236,2.6,1,1,2,1,0,0,0,0,1.2,1.2,1.4,2.6,19,6,38,0.38,0.38,0.76,0.38,0.76,0.46,0.54,1.00,0.46,1.00,Matches
2425,Daley Sinkgraven,NED,DF,Las Palmas,La Liga,29.0,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2426,Tobias Sippel,GER,GK,Gladbach,Bundesliga,37.0,1988,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2427,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,29.0,1995,13,6,614,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,43,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2428,Ayanda Sishuba,BEL,FW,Rennes,Ligue 1,20.0,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2429,Ibrahim Sissoko,MLI,FW,Saint-Étienne,Ligue 1,29.0,1995,20,8,819,9.1,3,1,4,2,1,1,1,0,4.3,3.5,0.6,4.1,14,12,36,0.33,0.11,0.44,0.22,0.33,0.48,0.06,0.54,0.39,0.45,Matches
2430,Ibrahima Sissoko,MLI,MF,Bochum,Bundesliga,27.0,1997,32,30,2610,29.0,2,1,3,2,0,0,11,1,1.7,1.7,1.6,3.3,35,105,69,0.07,0.03,0.10,0.07,0.10,0.06,0.05,0.11,0.06,0.11,Matches
2431,Niama Sissoko,MLI,"FW,MF",Reims,Ligue 1,19.0,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.54,0.54,Matches
2432,Antonio Sivera,ESP,GK,Alavés,La Liga,28.0,1996,31,31,2720,30.2,0,0,0,0,0,0,6,1,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2433,Tim Skarke,GER,"FW,MF",Union Berlin,Bundesliga,28.0,1996,33,11,1164,12.9,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,26,25,96,0.00,0.15,0.15,0.00,0.15,0.16,0.09,0.25,0.16,0.25,Matches
2434,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,30.0,1995,30,26,2231,24.8,1,2,3,1,0,0,6,0,1.4,1.4,1.4,2.8,17,105,27,0.04,0.08,0.12,0.04,0.12,0.06,0.06,0.11,0.06,0.11,Matches
2435,Oliver Skipp,ENG,MF,Leicester City,Premier League,24.0,2000,23,9,1058,11.8,0,0,0,0,0,0,8,0,0.2,0.2,0.3,0.4,16,34,19,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
2436,Leo Skiri Østigård,NOR,DF,Rennes,Ligue 1,25.0,1999,16,14,1227,13.6,1,0,1,1,0,0,4,0,0.7,0.7,0.2,0.9,3,50,1,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches
2437,Leo Skiri Østigård,NOR,DF,Hoffenheim,Bundesliga,25.0,1999,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
2438,Łukasz Skorupski,POL,GK,Bologna,Serie A,34.0,1991,27,27,2364,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2439,Andreas Skov Olsen,DEN,"FW,MF",Wolfsburg,Bundesliga,25.0,1999,12,4,535,5.9,1,1,2,1,0,0,0,0,0.8,0.8,1.9,2.7,22,22,48,0.17,0.17,0.34,0.17,0.34,0.14,0.32,0.46,0.14,0.46,Matches
2440,Robert Skov,DEN,"DF,MF",Union Berlin,Bundesliga,29.0,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.10,0.35,Matches
2441,Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,30.0,1995,5,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,20,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
2442,Steven Skrzybski,GER,"MF,FW",Holstein Kiel,Bundesliga,32.0,1992,24,15,1323,14.7,6,3,9,5,1,1,0,0,3.5,2.7,2.9,5.6,17,64,71,0.41,0.20,0.61,0.34,0.54,0.24,0.20,0.44,0.19,0.38,Matches
2443,Naatan Skyttä,FIN,FW,Toulouse,Ligue 1,23.0,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2444,William Smallbone,IRL,MF,Southampton,Premier League,25.0,2000,17,6,678,7.5,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,5,27,25,0.13,0.00,0.13,0.13,0.13,0.07,0.10,0.17,0.07,0.17,Matches
2445,Adam Smith,ENG,DF,Bournemouth,Premier League,34.0,1991,24,18,1500,16.7,0,0,0,0,0,0,7,0,0.7,0.7,0.3,1.0,12,43,33,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
2446,Eric Smith,SWE,"DF,MF",St. Pauli,Bundesliga,28.0,1997,32,32,2827,31.4,1,1,2,1,0,0,7,0,1.4,1.4,1.5,2.9,16,118,11,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.09,0.05,0.09,Matches
2447,Justin Smith,CAN,MF,Espanyol,La Liga,22.0,2003,5,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2448,Emile Smith Rowe,ENG,MF,Fulham,Premier League,24.0,2000,33,25,2013,22.4,6,3,9,6,0,0,3,0,4.5,4.5,1.4,5.9,53,122,123,0.27,0.13,0.40,0.27,0.40,0.20,0.06,0.26,0.20,0.26,Matches
2449,Ivan Smolčić,CRO,DF,Como,Serie A,24.0,2000,9,7,630,7.0,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,3,23,9,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
2450,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,30.0,1995,10,0,95,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2451,Simon Sohm,SUI,MF,Parma,Serie A,24.0,2001,36,35,2912,32.4,4,0,4,4,0,0,6,0,2.9,2.9,2.0,4.9,65,139,63,0.12,0.00,0.12,0.12,0.12,0.09,0.06,0.15,0.09,0.15,Matches
2452,Alex Sola,ESP,"MF,FW",Getafe,La Liga,25.0,1999,19,13,1029,11.4,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.00,0.09,0.09,0.00,0.09,0.08,0.06,0.14,0.08,0.14,Matches
2453,Arnau Solà,ESP,MF,Villarreal,La Liga,22.0,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2454,Dominic Solanke,ENG,FW,Tottenham,Premier League,27.0,1997,26,24,2136,23.7,8,3,11,8,0,0,0,0,10.1,10.1,2.9,13.1,30,47,88,0.34,0.13,0.46,0.34,0.46,0.43,0.12,0.55,0.43,0.55,Matches
2455,Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26.0,1998,20,8,743,8.3,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.2,18,19,30,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.15,0.09,0.15,Matches
2456,Carlos Soler,ESP,"MF,FW",West Ham,Premier League,28.0,1997,31,14,1408,15.6,1,1,2,1,0,0,6,0,1.8,1.8,1.4,3.2,17,56,37,0.06,0.06,0.13,0.06,0.13,0.12,0.09,0.21,0.12,0.21,Matches
2457,Julio Soler,ARG,"DF,FW",Bournemouth,Premier League,20.0,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2458,Oumar Solet,FRA,DF,Udinese,Serie A,25.0,2000,18,18,1582,17.6,1,1,2,1,0,0,3,1,0.7,0.7,1.2,1.9,19,65,6,0.06,0.06,0.11,0.06,0.11,0.04,0.07,0.11,0.04,0.11,Matches
2459,Jhon Solis,COL,MF,Girona,La Liga,20.0,2004,18,3,533,5.9,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.7,9,29,14,0.17,0.00,0.17,0.17,0.17,0.11,0.01,0.12,0.11,0.12,Matches
2460,Yann Sommer,SUI,GK,Inter,Serie A,36.0,1988,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2461,David Soria,ESP,GK,Getafe,La Liga,32.0,1993,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2462,Juan Soriano,ESP,GK,Leganés,La Liga,27.0,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2463,Borna Sosa,CRO,DF,Torino,Serie A,27.0,1998,19,14,1181,13.1,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,13,51,49,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
2464,Ramón Sosa,PAR,"FW,MF",Nott'ham Forest,Premier League,25.0,1999,19,1,295,3.3,1,0,1,1,0,0,1,0,1.0,1.0,0.5,1.5,12,6,17,0.31,0.00,0.31,0.31,0.31,0.31,0.15,0.45,0.31,0.45,Matches
2465,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,21.0,2003,23,15,1253,13.9,0,0,0,0,0,0,4,0,0.2,0.2,1.7,1.8,21,83,38,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,Matches
2466,Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34.0,1990,31,22,1794,19.9,1,1,2,1,0,0,2,1,4.6,4.6,1.5,6.1,44,105,170,0.05,0.05,0.10,0.05,0.10,0.23,0.07,0.31,0.23,0.31,Matches
2467,Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25.0,1999,18,8,833,9.3,1,1,2,1,0,0,1,0,0.9,0.9,0.9,1.7,71,18,100,0.11,0.11,0.22,0.11,0.22,0.09,0.09,0.19,0.09,0.19,Matches
2468,Riccardo Sottil,ITA,"FW,MF",Milan,Serie A,25.0,1999,6,1,123,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,11,3,14,0.00,0.00,0.00,0.00,0.00,0.13,0.23,0.36,0.13,0.36,Matches
2469,Tomáš Souček,CZE,MF,West Ham,Premier League,30.0,1995,34,29,2477,27.5,9,1,10,9,0,0,8,0,6.6,6.6,1.0,7.6,8,71,67,0.33,0.04,0.36,0.33,0.36,0.24,0.04,0.28,0.24,0.28,Matches
2470,Matìas Soulé,ARG,"MF,DF",Roma,Serie A,22.0,2003,26,21,1692,18.8,5,4,9,5,0,0,3,0,2.8,2.8,5.1,7.9,78,83,179,0.27,0.21,0.48,0.27,0.48,0.15,0.27,0.42,0.15,0.42,Matches
2471,Boubakary Soumaré,FRA,MF,Leicester City,Premier League,26.0,1999,30,24,2081,23.1,0,0,0,0,0,0,8,0,0.3,0.3,0.4,0.7,34,103,23,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
2472,Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24.0,2000,29,21,1902,21.1,5,4,9,5,0,0,0,0,3.8,3.8,3.1,6.9,61,45,144,0.24,0.19,0.43,0.24,0.43,0.18,0.15,0.33,0.18,0.33,Matches
2473,Djibril Sow,SUI,MF,Sevilla,La Liga,28.0,1997,29,23,2017,22.4,1,1,2,1,0,0,5,0,2.0,2.0,1.6,3.7,23,97,49,0.04,0.04,0.09,0.04,0.09,0.09,0.07,0.16,0.09,0.16,Matches
2474,Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22.0,2002,12,11,1018,11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.00,0.09,0.09,0.00,0.09,0.03,0.01,0.04,0.03,0.04,Matches
2475,Saidou Sow,GUI,DF,Nantes,Ligue 1,22.0,2002,9,9,799,8.9,1,0,1,1,0,0,1,0,0.6,0.6,0.4,1.1,2,15,0,0.11,0.00,0.11,0.11,0.11,0.07,0.05,0.12,0.07,0.12,Matches
2476,Djed Spence,ENG,DF,Tottenham,Premier League,24.0,2000,24,19,1784,19.8,1,2,3,1,0,0,4,1,0.6,0.6,1.8,2.3,58,105,70,0.05,0.10,0.15,0.05,0.15,0.03,0.09,0.12,0.03,0.12,Matches
2477,Leonardo Spinazzola,ITA,"DF,FW",Napoli,Serie A,32.0,1993,27,17,1517,16.9,1,1,2,1,0,0,1,0,0.9,0.9,3.4,4.3,83,88,81,0.06,0.06,0.12,0.06,0.12,0.05,0.20,0.26,0.05,0.26,Matches
2478,Marco Sportiello,ITA,GK,Milan,Serie A,33.0,1992,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2479,Anton Stach,GER,"MF,DF",Hoffenheim,Bundesliga,26.0,1998,30,29,2585,28.7,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.10,0.03,0.10,0.07,0.08,0.15,0.07,0.15,Matches
2480,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,28.0,1996,28,26,2204,24.5,10,5,15,10,0,0,10,0,7.2,7.2,2.8,10.0,28,104,89,0.41,0.20,0.61,0.41,0.61,0.29,0.12,0.41,0.29,0.41,Matches
2481,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,25.0,2000,14,9,876,9.7,0,2,2,0,0,0,0,0,0.3,0.3,1.5,1.8,20,76,30,0.00,0.21,0.21,0.00,0.21,0.03,0.15,0.18,0.03,0.18,Matches
2482,Filip Stankovic,SRB,GK,Venezia,Serie A,23.0,2002,16,16,1367,15.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2483,Jay Stansfield,ENG,MF,Fulham,Premier League,22.0,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2484,Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29.0,1995,28,26,2270,25.2,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,11,66,1,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches
2485,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,30.0,1995,26,25,2106,23.4,0,1,1,0,0,0,6,1,1.1,1.1,0.1,1.2,7,62,3,0.00,0.04,0.04,0.00,0.04,0.05,0.00,0.05,0.05,0.05,Matches
2486,Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,20.0,2004,28,23,1887,21.0,12,4,16,12,0,0,4,0,7.0,7.0,3.4,10.4,26,35,149,0.57,0.19,0.76,0.57,0.76,0.35,0.17,0.53,0.35,0.52,Matches
2487,Jason Steele,ENG,GK,Brighton,Premier League,34.0,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2488,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20.0,2004,23,9,944,10.5,3,0,3,3,0,0,1,0,5.2,5.2,0.2,5.4,6,9,50,0.29,0.00,0.29,0.29,0.29,0.50,0.02,0.52,0.50,0.52,Matches
2489,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,29.0,1996,10,4,290,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,2,12,16,0.00,0.00,0.00,0.00,0.00,0.10,0.17,0.28,0.10,0.28,Matches
2490,Jack Stephens,ENG,DF,Southampton,Premier League,31.0,1994,19,17,1389,15.4,1,0,1,1,0,0,2,2,0.6,0.6,0.2,0.7,14,63,2,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,Matches
2491,Leonidas Stergiou,SUI,DF,Stuttgart,Bundesliga,23.0,2002,12,11,852,9.5,1,2,3,1,0,0,0,1,1.1,1.1,0.9,2.0,11,39,32,0.11,0.21,0.32,0.11,0.32,0.11,0.10,0.21,0.11,0.21,Matches
2492,Raheem Sterling,ENG,"FW,MF",Arsenal,Premier League,30.0,1994,16,6,437,4.9,0,2,2,0,0,0,1,0,1.3,1.3,0.5,1.8,25,17,73,0.00,0.41,0.41,0.00,0.41,0.27,0.10,0.37,0.27,0.37,Matches
2493,Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17.0,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
2494,Finley Stevens,WAL,DF,St. Pauli,Bundesliga,22.0,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2495,Ross Stewart,SCO,FW,Southampton,Premier League,28.0,1996,11,3,320,3.6,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,3,2,7,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
2496,Angelo Stiller,GER,MF,Stuttgart,Bundesliga,24.0,2001,32,31,2741,30.5,1,8,9,1,0,0,6,0,1.8,1.8,7.2,9.0,39,289,69,0.03,0.26,0.30,0.03,0.30,0.06,0.24,0.29,0.06,0.29,Matches
2497,Kevin Stöger,AUT,MF,Gladbach,Bundesliga,31.0,1993,31,16,1551,17.2,3,3,6,1,2,2,3,0,3.9,2.3,5.3,7.6,40,121,95,0.17,0.17,0.35,0.06,0.23,0.22,0.31,0.53,0.13,0.44,Matches
2498,Stoichkov,ESP,"MF,FW",Alavés,La Liga,31.0,1993,16,6,699,7.8,0,1,1,0,0,0,1,0,1.1,1.1,1.2,2.3,9,26,41,0.00,0.13,0.13,0.00,0.13,0.14,0.15,0.30,0.14,0.30,Matches
2499,Petar Stojanović,SVN,MF,Empoli,Serie A,29.0,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2500,Jakub Stolarczyk,POL,GK,Leicester City,Premier League,24.0,2000,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2501,John Stones,ENG,"DF,MF",Manchester City,Premier League,30.0,1994,11,6,548,6.1,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,10,21,2,0.33,0.00,0.33,0.33,0.33,0.07,0.01,0.08,0.07,0.08,Matches
2502,Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,25.0,2000,34,30,2561,28.5,14,3,17,14,0,0,4,0,10.3,10.3,2.9,13.2,17,29,111,0.49,0.11,0.60,0.49,0.60,0.36,0.10,0.46,0.36,0.46,Matches
2503,Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,28.0,1997,37,32,2619,29.1,6,4,10,6,0,0,5,0,3.7,3.7,4.1,7.8,80,106,190,0.21,0.14,0.34,0.21,0.34,0.13,0.14,0.27,0.13,0.27,Matches
