Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
842,Paul Wanner,GER,MF,Heidenheim,19,7,5,462,5.1,1,0,1,1,0,1,2,0,2.2,1.3,0.2,1.5,5,27,24,0.19,0.00,0.19,0.19,0.19,0.42,0.04,0.47,0.25,0.29
843,Shaun Want,SCO,DF,Larne FC,28,6,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
844,Warleson,BRA,GK,Cercle Brugge,28,2,2,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
845,Tsuyoshi Watanabe,JPN,DF,Gent,28,8,8,720,8.0,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.9,3,40,0,0.12,0.00,0.12,0.12,0.12,0.09,0.02,0.12,0.09,0.12
846,Dylan Watts,IRL,MF,Shamrock Rov,28,7,5,404,4.5,2,1,3,2,0,0,3,0,1.0,1.0,0.7,1.6,10,40,12,0.45,0.22,0.67,0.45,0.67,0.21,0.14,0.36,0.21,0.36
847,Gustav Wikheim,NOR,FW,Djurgården,32,6,6,468,5.2,1,0,1,1,0,0,0,0,0.5,0.5,0.9,1.3,20,16,45,0.19,0.00,0.19,0.19,0.19,0.09,0.17,0.26,0.09,0.26
848,Dan Williams,WAL,MF,The New Saints,24,6,6,504,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,17,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
849,Jordan Williams,ENG,MF,The New Saints,32,5,4,337,3.7,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,6,2,20,0.27,0.27,0.53,0.27,0.53,0.18,0.17,0.35,0.18,0.35
850,Adam Wilson,KEN,"FW,MF",The New Saints,25,6,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,0,8,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
851,James Wilson,SCO,"FW,MF",Hearts,18,4,1,142,1.6,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,1,6,0.63,0.00,0.63,0.63,0.63,0.26,0.02,0.29,0.26,0.29
852,Christian Witzig,SUI,MF,St. Gallen,24,6,4,364,4.0,0,2,2,0,0,0,2,0,1.2,1.2,2.1,3.3,21,17,32,0.00,0.49,0.49,0.00,0.49,0.30,0.51,0.81,0.30,0.81
853,Norbert Wojtuszek,POL,DF,Jagiellonia,23,5,3,266,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,16,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
854,Magnus Wolff Eikrem,NOR,"FW,MF",Molde,34,6,6,535,5.9,2,0,2,2,0,0,3,0,1.5,1.5,1.3,2.8,13,58,35,0.34,0.00,0.34,0.34,0.34,0.26,0.24,0.50,0.26,0.50
855,Jan Worogowski,KAZ,DF,Astana FK,28,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,6,8,6,0.00,0.25,0.25,0.00,0.25,0.00,0.16,0.16,0.00,0.16
856,Paweł Wszołek,POL,DF,Legia Warsaw,33,9,9,802,8.9,2,3,5,2,0,0,2,0,0.5,0.5,2.3,2.8,20,29,31,0.22,0.34,0.56,0.22,0.56,0.06,0.26,0.32,0.06,0.32
857,Nikolaus Wurmbrand,AUT,FW,Rapid Wien,19,8,4,323,3.6,2,1,3,2,0,0,0,0,1.5,1.5,2.1,3.6,14,6,24,0.56,0.28,0.84,0.56,0.84,0.41,0.59,1.00,0.41,1.00
858,Noah Yannick Joachim,CMR,DF,St. Gallen,21,2,1,135,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
859,Miska Ylitolva,FIN,"MF,DF",HJK,21,5,4,322,3.6,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,4,5,12,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.17,0.05,0.17
860,Mark Zabukovnik,SVN,MF,NK Celje,24,11,11,1002,11.1,0,1,1,0,0,1,2,0,1.1,0.3,1.6,2.0,15,59,14,0.00,0.09,0.09,0.00,0.09,0.10,0.15,0.26,0.03,0.18
861,Nicolò Zaniolo,ITA,"FW,MF",Fiorentina,25,4,1,122,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
862,Mattia Zanotti,ITA,"DF,MF",Lugano,22,6,6,570,6.3,0,3,3,0,0,0,1,0,0.2,0.2,1.9,2.1,21,18,32,0.00,0.47,0.47,0.00,0.47,0.03,0.32,0.35,0.03,0.35
863,Aleksandr Zarutskiy,KAZ,GK,Astana FK,31,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
864,David Zec,SVN,DF,NK Celje,25,6,6,540,6.0,2,0,2,2,0,0,1,0,1.9,1.9,0.4,2.3,3,19,1,0.33,0.00,0.33,0.33,0.33,0.32,0.07,0.39,0.32,0.39
865,Hleb Žerdzieŭ,BLR,"MF,FW",Dinamo Minsk,25,5,3,275,3.1,1,0,1,1,0,0,1,0,1.0,1.0,0.4,1.4,6,12,11,0.33,0.00,0.33,0.33,0.33,0.32,0.14,0.46,0.32,0.46
866,Nurali Zhaksylyk,KAZ,DF,Astana FK,20,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
867,Philipp Ziereis,GER,DF,LASK,32,4,4,360,4.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,21,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
868,Jan Ziółkowski,POL,DF,Legia Warsaw,19,5,2,235,2.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
869,Budu Zivzivadze,GEO,FW,Heidenheim,31,2,1,150,1.7,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,0,4,6,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.50,0.50
870,Luka Zorić,SRB,MF,Borac Banja Luka,27,1,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
871,Nino Žugelj,SVN,FW,Djurgården,25,3,3,156,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,11,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
872,Robert Žulj,AUT,MF,LASK,33,6,6,499,5.5,0,0,0,0,0,0,0,0,1.1,1.1,0.7,1.8,2,22,33,0.00,0.00,0.00,0.00,0.00,0.19,0.13,0.32,0.19,0.32
873,Niklas Ødegård,NOR,FW,Molde,21,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
874,Casper Øyvann,NOR,DF,Molde,25,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
875,Valdimar Þór Ingimundarson,ISL,"FW,MF",KV,26,6,6,476,5.3,0,0,0,0,0,0,1,0,1.6,1.6,0.4,2.0,8,18,30,0.00,0.00,0.00,0.00,0.00,0.30,0.07,0.37,0.30,0.37
876,Guðmundur Þórarinsson,ISL,DF,FC Noah,33,2,2,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,10,4,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
877,Gísli Þórðarson,ISL,MF,KV,20,6,6,540,6.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.1,6,30,6,0.00,0.17,0.17,0.00,0.17,0.05,0.12,0.18,0.05,0.18
878,Aron Þrándarson,ISL,"MF,FW",KV,30,7,7,465,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,10,24,11,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
879,Pavle Đajić,BIH,"DF,FW",Borac Banja Luka,18,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
880,Ifet Đakovac,BIH,"MF,FW",TSC Bačka Top,27,6,5,440,4.9,2,1,3,2,0,1,1,0,2.3,1.4,1.0,2.4,5,23,23,0.41,0.20,0.61,0.41,0.61,0.48,0.20,0.68,0.28,0.48
881,Mateja Đorđević,SRB,DF,TSC Bačka Top,22,7,7,629,7.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,30,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
882,Filip Đuričić,SRB,"FW,MF",Panathinaikos,33,10,9,714,7.9,2,2,4,2,0,0,2,0,1.5,1.5,1.3,2.7,26,29,64,0.25,0.25,0.50,0.25,0.50,0.18,0.16,0.35,0.18,0.35
